timestamp,furnace_id,shift,crew,operating_mode,event_label,sensor_quality_flag,ore_fe_pct,sinter_pct,pellet_pct,lump_ore_pct,coke_ash_pct,coke_csr_pct,coke_moisture_pct,coke_m10_pct,burden_basicity_target,burden_distribution_mode,stockline_left_m,stockline_right_m,burden_descent_rate_m_h,wind_volume_nm3_min,hot_blast_temp_c,blast_pressure_kpa,oxygen_enrichment_pct,blast_humidity_g_nm3,top_pressure_kpa,pci_rate_kg_thm,coke_rate_kg_thm,total_fuel_rate_kg_thm,fuel_rate_target_kg_thm,top_gas_co_pct,top_gas_co2_pct,top_gas_h2_pct,top_gas_n2_pct,gas_utilization_pct,top_gas_temp_c,pressure_drop_kpa,permeability_index,raceway_adiabatic_flame_temp_c,tuyere_temp_avg_c,active_tuyere_count,tuyere_blockage_count,stave_temp_upper_c,stave_temp_middle_c,stave_temp_lower_c,hearth_sidewall_temp_c,hearth_liquid_level_index,hot_metal_temp_c,hot_metal_si_pct,hot_metal_s_pct,slag_basicity,slag_volume_kg_thm,production_tph,thermal_state_index,thermal_risk_score,permeability_risk_score,quality_risk_score,predicted_si_4h_pct,predicted_hot_metal_temp_4h_c,operator_decision_required,recommended_action_category,rec_wind_volume_delta_nm3_min,rec_pci_delta_kg_thm,rec_coke_rate_delta_kg_thm,rec_oxygen_enrichment_delta_pct,rec_blast_temp_delta_c,rec_top_pressure_delta_kpa,rec_burden_distribution_change,rec_tapping_priority,operator_action_taken,operator_notes
2026-01-17 10:00:00,BF-01,A,Crew Alpha,Reduced wind,high_moisture_burden,Good,61.96,65.2,20.7,14,11.25,65.9,6.67,6.97,1.18,normal,1.87,1.78,5.52,4389.0,1198.0,286.1,4.24,19.3,205.6,172.3,362.8,535.1,525,24.02,19.85,4.22,45.06,47.3,135.6,129.1,119.8,2115.0,1735.0,34,0,75.0,80.3,91.7,247.8,28.2,1461.3,0.295,0.033,1.2,297.7,352.9,-1.5,67.6,0,27.5,0.16,1439.9,Yes,Cold furnace correction,-50,-5,6,0.15,10,0,Increase central gas flow support,Normal,Cold furnace correction,Thermal state trending cold; increase heat input and avoid excessive cooling.
2026-01-17 11:00:00,BF-01,A,Crew Alpha,Reduced wind,high_moisture_burden,Good,61.89,66.3,20.7,13.0,11.02,67.0,6.08,6.34,1.16,normal,1.85,1.8,5.22,4376.0,1197.0,288.6,4.34,18.9,206.1,169.6,364.9,534.5,525,25.02,18.82,4.48,45.6,46.2,134.7,131.6,117.2,2124.0,1744.0,34,0,86.4,84.1,92.8,249.7,28.8,1459.8,0.31,0.033,1.2,298.7,345.1,-1.14,48.8,0,24.1,0.208,1443.0,Yes,Cold furnace correction,-50,-5,6,0.15,10,0,Increase central gas flow support,Normal,Cold furnace correction,Thermal state trending cold; increase heat input and avoid excessive cooling.
2026-01-17 12:00:00,BF-01,A,Crew Alpha,Reduced wind,high_moisture_burden,Good,61.58,66.4,20.6,13.0,11.14,65.4,6.14,6.67,1.19,normal,1.81,1.91,5.43,4393.0,1199.0,283.0,4.45,16.7,202.5,171.2,369.4,540.6,525,22.45,20.07,4.46,46.71,48.3,141.9,124.2,120.8,2141.0,1748.0,34,0,83.2,84.1,96.5,237.7,34.2,1466.9,0.326,0.035,1.16,278.1,350.3,-0.64,24.5,0,22.6,0.232,1452.4,No,Cold furnace correction,-50,-5,6,0.15,10,0,Increase central gas flow support,Normal,Maintain,Thermal state trending cold; increase heat input and avoid excessive cooling.
2026-01-17 13:00:00,BF-01,A,Crew Alpha,Normal,high_moisture_burden,Good,61.53,64.7,21.0,14,11.16,66.6,6.32,6.36,1.18,normal,1.9,1.81,5.69,4405.0,1194.0,284.6,4.44,18.3,206.7,168.1,371.1,539.3,525,22.82,20.7,4.22,46.31,50.7,142.0,119.3,134.0,2144.0,1759.0,34,0,81.5,90.4,102.1,265.1,34.5,1476.1,0.362,0.034,1.2,271.8,345.8,-0.17,8.9,0,17.2,0.312,1467.5,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-17 14:00:00,BF-01,B,Crew Beta,Normal,high_moisture_burden,Good,61.62,65.3,20.6,14,11.35,64.9,6.23,6.88,1.16,normal,1.76,1.93,5.42,4415.0,1193.0,274.5,4.48,16.6,209.7,165.5,372.5,538.0,525,22.46,21.34,4.49,46.17,52.0,141.4,114.4,136.1,2141.0,1778.0,34,0,84.1,97.0,101.4,267.5,41.7,1485.5,0.432,0.038,1.16,292.0,362.7,0.26,11.3,0,9.2,0.422,1482.0,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-17 15:00:00,BF-01,B,Crew Beta,Normal,high_moisture_burden,Good,62.04,66.7,21.0,12.4,11.07,66.2,6.56,6.83,1.18,normal,1.84,1.85,5.41,4423.0,1190.0,283.1,4.53,16.7,200.9,167.5,375.6,543.1,525,22.31,21.28,4.66,45.83,52.1,149.3,116.2,137.7,2145.0,1793.0,34,0,82.2,104.7,102.6,286.4,46.4,1493.0,0.455,0.035,1.15,287.4,345.7,0.47,19.7,0,7.9,0.472,1495.0,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-17 16:00:00,BF-01,B,Crew Beta,Normal,high_moisture_burden,Good,61.72,66.3,20.3,13.4,11.38,63.0,6.55,6.95,1.16,normal,1.8,1.95,4.99,4419.0,1191.0,282.5,4.5,16.6,207.1,169.2,376.9,546.0,525,22.99,20.86,4.45,45.62,51.9,149.5,120.7,130.0,2145.0,1783.0,34,0,90.2,95.1,112.8,285.1,52.5,1499.3,0.511,0.037,1.18,300.3,352.1,0.48,14.6,0,0,0.553,1499.7,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-17 17:00:00,BF-01,B,Crew Beta,Normal,high_moisture_burden,Good,61.65,66.7,20.5,12.7,11.36,65.9,6.45,6.9,1.16,normal,1.74,1.89,5.5,4417.0,1187.0,286.5,4.59,16.3,201.9,172.1,375.5,547.7,525,22.85,21.16,4.21,45.46,51.8,165.2,114.4,130.4,2153.0,1773.0,34,0,87.3,104.6,111.1,272.4,51.4,1506.1,0.554,0.029,1.19,296.4,353.9,0.71,24.0,0,5.5,0.586,1507.9,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-17 18:00:00,BF-01,B,Crew Beta,Normal,high_moisture_burden,Good,61.77,66.2,20.2,13.7,11.44,65.0,6.0,6.64,1.19,normal,1.81,1.88,5.41,4421.0,1187.0,278.1,4.57,15.8,207.0,171.6,376.7,548.3,525,21.4,21.36,4.65,46.03,53.3,166.9,125.0,123.4,2149.0,1788.0,34,0,86.8,110.2,125.4,276.4,55.1,1507.3,0.584,0.033,1.17,285.6,354.0,0.88,35.9,0,3.8,0.665,1514.2,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-17 19:00:00,BF-01,B,Crew Beta,Normal,high_moisture_burden,Good,61.42,64.6,20.0,14,11.2,64.8,6.36,6.48,1.22,normal,1.92,1.9,5.4,4413.0,1187.0,282.1,4.59,16.0,204.2,172.8,375.8,548.7,525,22.28,21.81,4.45,45.85,52.4,170.5,131.6,112.3,2160.0,1779.0,33,0,97.6,116.1,112.8,274.3,48.6,1509.9,0.591,0.031,1.21,288.9,352.9,0.8,29.1,0,2.8,0.65,1507.4,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-17 20:00:00,BF-01,B,Crew Beta,Normal,high_moisture_burden,Good,61.61,65.6,20.5,13.9,11.38,65.9,6.63,6.73,1.16,normal,1.85,1.86,4.96,4421.0,1184.0,279.0,4.46,16.5,212.1,172.6,376.5,549.1,525,21.75,21.26,4.66,46.56,52.9,169.8,128.1,110.7,2137.0,1782.0,34,0,93.5,106.3,126.9,278.6,62.8,1510.0,0.597,0.042,1.17,280.4,352.5,0.76,22.0,0,7.8,0.648,1513.7,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-17 21:00:00,BF-01,B,Crew Beta,Normal,high_moisture_burden,Good,61.52,66.8,21.3,11.9,11.44,64.2,6.47,6.83,1.15,normal,1.89,1.91,5.07,4421.0,1188.0,283.6,4.43,16.9,202.9,177.4,379.1,556.5,525,23.04,20.67,4.37,45.48,49.7,166.2,143.2,109.6,2137.0,1792.0,34,0,86.9,107.2,125.0,277.1,57.3,1512.2,0.616,0.043,1.11,288.8,351.9,0.7,19.0,0,10.1,0.7,1515.7,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-17 22:00:00,BF-01,C,Crew Gamma,Normal,high_moisture_burden,Good,61.29,65.8,20.1,14,11.23,67.0,6.66,6.5,1.19,normal,1.87,1.86,5.56,4452.0,1187.0,281.7,4.48,17.5,205.3,174.0,380.2,554.2,525,22.65,20.55,4.7,45.96,51.4,147.8,129.0,110.5,2135.0,1791.0,34,0,91.1,113.1,119.1,275.2,46.8,1513.2,0.619,0.035,1.21,302.1,351.2,0.8,32.3,0,9.4,0.66,1515.5,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-17 23:00:00,BF-01,C,Crew Gamma,Normal,high_moisture_burden,Good,61.39,66.5,21.0,12.5,11.56,65.2,6.26,6.96,1.16,normal,1.87,1.73,4.95,4452.0,1186.0,289.4,4.4,17.7,205.9,175.0,379.5,554.6,525,23.04,21.19,4.23,44.63,50.3,171.8,137.9,97.9,2142.0,1760.0,34,0,99.5,105.8,128.3,279.4,55.1,1510.3,0.595,0.037,1.15,306.1,338.7,0.55,25.3,0,7.9,0.663,1517.3,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-18 00:00:00,BF-01,C,Crew Gamma,Normal,high_moisture_burden,Good,61.67,67.2,20.0,12.8,11.12,67.6,6.0,6.91,1.18,center_coke_plus,1.97,1.9,5.17,4436.0,1186.0,282.0,4.44,17.8,204.7,173.3,380.6,553.9,525,22.45,20.75,4.62,45.2,51.0,172.4,155.4,91.7,2131.0,1771.0,34,0,91.7,107.4,127.7,278.6,61.2,1509.3,0.615,0.032,1.14,288.0,347.9,0.82,29.4,11.0,9.3,0.678,1522.7,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-18 01:00:00,BF-01,C,Crew Gamma,Normal,high_moisture_burden,Good,61.53,66.1,20.7,13.2,11.41,66.6,6.52,7.46,1.2,normal,1.87,1.9,5.07,4450.0,1184.0,292.4,4.42,18.9,199.5,175.2,384.7,559.9,525,22.43,20.81,4.41,46.52,49.0,171.3,150.5,95.1,2133.0,1768.0,34,0,98.0,112.3,140.2,288.9,56.5,1512.4,0.634,0.033,1.23,303.9,353.0,1.0,34.2,10.8,11.6,0.753,1523.0,No,Hot furnace moderation,50,5,-5,-0.1,-5,0,Normalize distribution; avoid excessive central gas flow,Normal,Maintain,Thermal state trending hot; reduce silicon risk and fuel excess.
2026-01-18 02:00:00,BF-01,C,Crew Gamma,Normal,high_moisture_burden,Good,61.3,66.6,19.8,13.6,11.0,65.5,6.36,7.01,1.17,normal,1.99,1.93,4.92,4484.0,1192.0,292.3,4.29,18.3,206.6,178.1,388.3,566.4,525,22.24,21.15,4.74,45.51,52.7,193.1,156.6,87.4,2128.0,1760.0,34,0,106.1,112.7,146.6,288.2,74.1,1516.7,0.662,0.035,1.17,291.0,354.2,1.28,48.9,19.1,17.5,0.802,1533.5,Yes,Hot furnace moderation,50,5,-5,-0.1,-5,0,Normalize distribution; avoid excessive central gas flow,Expedite,Hot furnace moderation,Thermal state trending hot; reduce silicon risk and fuel excess.
2026-01-18 03:00:00,BF-01,C,Crew Gamma,Normal,high_moisture_burden,Good,61.68,67.1,19.8,13.1,10.8,66.5,6.33,6.46,1.16,normal,1.86,1.86,5.01,4491.0,1192.0,288.3,4.25,18.6,206.5,183.0,386.1,569.1,525,22.85,20.52,4.82,46.12,50.8,197.9,160.8,87.9,2137.0,1782.0,34,0,107.0,130.4,153.6,289.3,78.1,1522.1,0.719,0.032,1.2,268.7,357.7,1.8,80.5,31.7,21.6,0.853,1544.1,Yes,Hot furnace moderation,50,5,-5,-0.1,-5,0,Normalize distribution; avoid excessive central gas flow,Expedite,Hot furnace moderation,Thermal state trending hot; reduce silicon risk and fuel excess.
2026-01-18 04:00:00,BF-01,C,Crew Gamma,Reduced wind,high_moisture_burden,Good,61.47,66.7,20.0,13.3,11.44,65.8,6.15,6.6,1.21,normal,1.81,1.83,5.04,4398.0,1193.0,289.8,4.29,18.7,205.7,181.3,385.1,566.4,525,22.38,21.73,4.97,44.52,52.6,202.5,162.9,75.5,2130.0,1805.0,33,0,112.3,135.7,155.3,296.7,77.3,1527.8,0.715,0.036,1.18,290.2,353.2,1.77,75.7,37.2,21.1,0.843,1553.6,Yes,Hot furnace moderation,50,5,-5,-0.1,-5,0,Normalize distribution; avoid excessive central gas flow,Expedite,Hot furnace moderation,Thermal state trending hot; reduce silicon risk and fuel excess.
2026-01-18 05:00:00,BF-01,C,Crew Gamma,Reduced wind,high_moisture_burden,Good,61.36,65.5,20.6,13.9,11.32,66.1,7.19,6.86,1.18,normal,1.88,1.89,4.8,4307.0,1197.0,285.2,4.24,19.4,208.6,189.7,379.9,569.6,525,23.38,21.06,5.07,43.76,49.8,203.1,148.9,80.7,2120.0,1784.0,34,0,110.1,125.1,146.9,295.2,71.8,1532.4,0.725,0.036,1.2,298.1,344.8,1.58,71.8,22.9,21.5,0.856,1558.3,Yes,Hot furnace moderation,50,5,-5,-0.1,-5,0,Normalize distribution; avoid excessive central gas flow,Expedite,Hot furnace moderation,Thermal state trending hot; reduce silicon risk and fuel excess.
2026-01-18 06:00:00,BF-01,A,Crew Alpha,Reduced wind,high_moisture_burden,Good,61.66,66.8,20.4,12.8,11.48,65.6,7.11,6.88,1.18,normal,1.8,1.8,4.76,4263.0,1197.0,287.0,4.17,19.6,205.5,186.2,377.4,563.5,525,24.32,19.65,4.62,45.04,46.0,195.6,152.7,89.8,2121.0,1780.0,34,0,103.2,115.8,143.6,290.8,61.3,1530.2,0.715,0.04,1.16,297.0,343.9,1.16,52.7,17.6,21.9,0.811,1544.9,Yes,Hot furnace moderation,50,5,-5,-0.1,-5,0,Normalize distribution; avoid excessive central gas flow,Normal,Hot furnace moderation,Thermal state trending hot; reduce silicon risk and fuel excess.
2026-01-18 07:00:00,BF-01,A,Crew Alpha,Reduced wind,high_moisture_burden,Good,61.28,66.1,20.8,13.1,11.21,66.4,6.15,7.03,1.2,normal,1.81,1.82,4.9,4260.0,1200.0,291.2,4.13,19.6,210.7,189.7,375.2,564.9,525,23.62,19.88,4.45,46.49,47.2,177.7,157.1,83.2,2131.0,1762.0,34,0,101.6,117.0,138.0,290.7,67.2,1527.8,0.692,0.039,1.17,282.5,344.0,0.97,47.8,28.2,20.3,0.771,1539.3,Yes,Hot furnace moderation,50,5,-5,-0.1,-5,0,Normalize distribution; avoid excessive central gas flow,Expedite,Hot furnace moderation,Thermal state trending hot; reduce silicon risk and fuel excess.
2026-01-18 08:00:00,BF-01,A,Crew Alpha,Reduced wind,high_moisture_burden,Good,61.4,67.6,20.8,11.6,11.19,66.8,6.52,6.71,1.19,normal,1.84,1.94,5.12,4200,1202.0,286.3,4.17,19.9,209.1,188.2,374.5,562.7,525,23.52,20.51,4.89,45.03,48.7,181.5,152.7,97.7,2115.0,1780.0,34,0,100.3,105.4,125.9,290.4,63.8,1528.0,0.674,0.034,1.17,293.5,339.3,1.13,41.4,3.9,16.0,0.759,1540.4,No,Hot furnace moderation,50,5,-5,-0.1,-5,0,Normalize distribution; avoid excessive central gas flow,Normal,Maintain,Thermal state trending hot; reduce silicon risk and fuel excess.
2026-01-18 09:00:00,BF-01,A,Crew Alpha,Reduced wind,high_moisture_burden,Good,61.25,68.7,21.1,10.3,11.08,65.6,7.0,6.43,1.17,normal,1.87,1.93,5.29,4200,1201.0,290.6,4.17,18.6,208.8,187.8,370.1,557.8,525,23.33,19.58,4.41,45.75,48.4,171.9,132.8,108.9,2122.0,1757.0,34,0,95.5,103.1,129.0,279.4,58.7,1530.0,0.668,0.033,1.17,290.5,337.9,0.94,35.5,0,20.1,0.763,1545.3,No,Hot furnace moderation,50,5,-5,-0.1,-5,0,Normalize distribution; avoid excessive central gas flow,Normal,Maintain,Thermal state trending hot; reduce silicon risk and fuel excess.
2026-01-18 10:00:00,BF-01,A,Crew Alpha,Reduced wind,high_moisture_burden,Good,61.3,67.4,20.8,11.9,11.41,66.4,6.91,6.93,1.19,normal,1.82,1.92,5.13,4200,1194.0,279.0,4.1,18.1,207.1,190,366.6,556.6,525,23.14,20.21,4.99,46.16,48.7,171.7,131.7,110.0,2116.0,1769.0,34,0,100.8,116.8,118.7,274.3,51.5,1523.6,0.625,0.033,1.15,293.7,343.0,0.51,15.8,0,13.4,0.667,1526.6,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-18 11:00:00,BF-01,A,Crew Alpha,Reduced wind,high_moisture_burden,Good,61.29,66.9,21.3,11.8,11.25,65.4,6.76,6.81,1.2,normal,1.86,1.81,5.26,4232.0,1191.0,283.3,4.12,18.5,205.9,189.8,367.2,557.0,525,23.42,20.67,4.5,45.2,47.0,165.0,137.7,107.8,2118.0,1780.0,34,0,93.4,100.3,114.3,278.0,51.8,1516.8,0.596,0.04,1.23,292.6,340.2,0.29,5.5,0,10.0,0.648,1519.2,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-18 12:00:00,BF-01,A,Crew Alpha,Reduced wind,high_moisture_burden,Good,61.55,67.9,21.6,10.4,11.21,66.1,6.42,7.18,1.19,normal,1.88,1.83,5.31,4260.0,1195.0,285.5,4.01,18.9,202.0,189.4,368.5,557.9,525,23.85,19.89,4.56,44.81,48.2,158.5,144.1,103.4,2103.0,1759.0,34,0,88.8,103.5,128.0,266.8,49.6,1515.9,0.568,0.035,1.18,273.3,342.8,0.11,3.4,0,8.3,0.566,1514.0,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-18 13:00:00,BF-01,A,Crew Alpha,Reduced wind,high_moisture_burden,Good,61.53,67.1,20.3,12.6,11.26,66.6,6.41,6.65,1.15,normal,1.86,1.84,4.96,4267.0,1194.0,282.3,3.96,17.8,206.6,188.4,366.6,555.0,525,23.08,19.03,4.93,46.23,45.8,172.6,146.8,100.1,2109.0,1772.0,34,0,96.1,100.0,112.2,273.0,49.5,1507.0,0.558,0.037,1.14,290.6,345.0,-0.0,0,0,3.8,0.535,1507.3,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-18 14:00:00,BF-01,B,Crew Beta,Reduced wind,high_moisture_burden,Good,61.64,67.9,20.4,11.7,11.07,65.4,6.58,6.12,1.19,normal,1.76,1.98,5.11,4286.0,1191.0,287.9,3.92,17.1,206.2,187.8,366.6,554.5,525,23.17,18.92,4.95,46.79,47.8,153.6,150.6,95.7,2122.0,1762.0,34,0,95.4,110.2,122.3,266.5,48.8,1505.0,0.538,0.037,1.13,287.9,339.5,0.06,6.0,9.0,1.7,0.528,1514.6,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-18 15:00:00,BF-01,B,Crew Beta,Reduced wind,high_moisture_burden,Good,61.37,67.4,20.1,12.4,11.33,64.4,6.08,6.98,1.15,normal,1.77,1.84,4.99,4304.0,1192.0,295.8,3.94,16.8,206.7,189.0,366.6,555.6,525,24.22,19.13,4.81,46.04,45.1,153.5,153.8,83.7,2105.0,1754.0,34,0,93.7,116.1,128.3,263.6,57.7,1501.6,0.528,0.042,1.13,309.2,343.4,-0.11,5.5,28.9,0.3,0.57,1506.1,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-18 16:00:00,BF-01,B,Crew Beta,Reduced wind,high_moisture_burden,Good,61.39,66.8,20.9,12.3,11.26,64.9,6.36,6.72,1.18,normal,1.89,1.73,4.8,4299.0,1194.0,290.4,3.88,17.4,208.2,184.4,369.8,554.2,525,25.3,18.7,4.36,44.99,44.7,166.3,158.8,78.1,2134.0,1744.0,33,0,92.6,116.9,133.0,259.2,48.6,1494.5,0.496,0.033,1.17,289.3,341.6,-0.2,6.8,32.4,1.2,0.524,1504.2,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-18 17:00:00,BF-01,B,Crew Beta,Reduced wind,high_moisture_burden,Good,61.45,67.4,19.9,12.7,11.17,66.7,6.29,6.88,1.17,normal,1.83,1.86,5.08,4245.0,1192.0,284.4,3.93,17.3,209.6,185.5,369.4,554.9,525,24.28,18.04,4.7,46.36,42.6,169.0,155.4,89.6,2116.0,1738.0,34,0,83.7,106.3,126.1,264.9,51.0,1496.2,0.497,0.04,1.21,291.9,339.1,-0.22,4.9,18.5,1.4,0.442,1498.5,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-18 18:00:00,BF-01,B,Crew Beta,Reduced wind,high_moisture_burden,Good,61.53,67.6,20.7,11.7,11.1,68.0,6.63,6.89,1.18,normal,1.84,1.91,4.92,4247.0,1193.0,284.4,3.93,16.9,199.9,184.4,368.3,552.6,525,23.85,18.5,5.11,46.67,45.5,149.7,144.3,95.3,2113.0,1745.0,34,0,91.5,103.3,118.3,261.6,38.2,1493.8,0.496,0.036,1.2,267.7,339.1,-0.35,14.6,8.2,0.2,0.467,1489.7,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-18 19:00:00,BF-01,B,Crew Beta,Reduced wind,high_moisture_burden,Good,61.32,68.8,20.0,11.2,11.27,65.5,6.79,7.21,1.19,normal,1.91,1.83,4.9,4232.0,1197.0,280.7,3.87,16.1,206.3,179.4,368.2,547.7,525,23.63,19.19,4.46,46.62,47.1,149.6,135.6,102.2,2109.0,1753.0,34,0,92.6,103.2,121.8,262.7,50.8,1493.5,0.484,0.036,1.22,298.2,340.2,-0.17,5.4,0,1.3,0.427,1488.7,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-18 20:00:00,BF-01,B,Crew Beta,Reduced wind,high_moisture_burden,Good,61.51,66.6,21.3,12.2,11.38,66.1,6.55,6.81,1.18,normal,1.88,1.84,5.18,4248.0,1195.0,282.0,3.86,16.8,204.1,176.4,368.7,545.0,525,22.84,20.68,4.72,44.87,49.3,143.7,125.3,117.5,2131.0,1748.0,34,0,84.4,101.2,102.7,266.2,37.1,1492.9,0.474,0.034,1.2,290.6,342.4,-0.29,9.6,0,5.2,0.452,1488.7,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-18 21:00:00,BF-01,B,Crew Beta,Reduced wind,high_moisture_burden,Good,61.65,68.2,20.3,11.5,11.45,66.5,6.74,7.04,1.19,normal,1.86,1.82,5.2,4251.0,1192.0,279.4,3.82,16.6,211.6,178.6,369.4,547.9,525,22.52,20.97,4.28,45.6,48.6,136.1,132.5,119.4,2118.0,1745.0,34,0,80.0,92.3,97.6,268.4,43.6,1488.0,0.452,0.033,1.17,288.2,347.4,-0.31,7.8,0,6.6,0.433,1485.9,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-18 22:00:00,BF-01,C,Crew Gamma,Reduced wind,high_moisture_burden,Good,61.14,68.3,20.6,11.0,11.16,66.0,6.13,6.86,1.16,normal,1.85,1.9,5.23,4272.0,1187.0,278.9,3.8,16.8,205.5,179.0,371.9,550.9,525,22.93,20.15,4.8,45.56,49.8,138.1,119.9,131.1,2118.0,1773.0,34,0,82.7,83.5,106.6,268.5,36.2,1489.4,0.45,0.033,1.18,302.3,345.6,-0.28,12.3,0,12.1,0.385,1485.4,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-18 23:00:00,BF-01,C,Crew Gamma,Reduced wind,normal,Good,62.07,67.4,20.3,12.3,11.5,66.8,4.28,6.49,1.2,normal,1.81,1.85,5.35,4259.0,1185.0,274.6,3.82,18.8,203.6,177.0,371.7,548.8,525,22.87,20.71,4.56,45.58,50.0,146.2,117.0,135.8,2122.0,1781.0,34,0,85.5,90.5,99.0,250.6,36.0,1488.0,0.471,0.034,1.19,303.3,342.7,-0.17,0.7,0,8.6,0.465,1486.3,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-19 00:00:00,BF-01,C,Crew Gamma,Reduced wind,normal,Good,61.82,69.8,20.8,9.4,11.02,66.5,4.42,6.86,1.18,normal,1.88,1.87,5.38,4232.0,1186.0,279.9,3.88,17.2,207.3,174.8,372.7,547.5,525,22.35,21.18,4.59,45.8,52.1,152.6,108.2,141.8,2117.0,1783.0,34,0,85.9,90.5,99.9,265.5,37.3,1490.3,0.523,0.038,1.17,267.1,337.1,0.25,6.8,0,0.6,0.544,1486.3,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-19 01:00:00,BF-01,C,Crew Gamma,Reduced wind,normal,Good,61.79,68.5,20.4,11.1,11.12,66.1,4.37,6.33,1.19,normal,1.86,1.82,5.46,4216.0,1190.0,277.7,3.84,18.4,206.0,175.8,374.0,549.8,525,21.6,21.09,4.43,46.04,53.1,145.2,105,144.3,2111.0,1784.0,34,0,80.6,99.7,105.7,281.7,45.9,1497.5,0.582,0.031,1.22,284.3,348.0,0.78,27.4,0,5.1,0.604,1483.9,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-19 02:00:00,BF-01,C,Crew Gamma,Reduced wind,normal,Good,61.8,67.6,21.0,11.4,11.37,64.9,4.53,6.67,1.2,normal,1.89,1.85,5.33,4258.0,1189.0,276.2,3.92,18.0,202.7,178.3,373.5,551.8,525,22.3,22.28,4.24,44.97,53.6,153.4,106.6,142.6,2122.0,1811.0,34,0,86.2,95.8,100.3,284.1,43.3,1504.8,0.614,0.037,1.2,293.6,352.3,0.89,33.8,0,10.6,0.643,1512.7,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
2026-01-19 03:00:00,BF-01,C,Crew Gamma,Reduced wind,normal,Good,61.71,68.5,20.8,10.6,11.0,64.9,4.51,7.08,1.19,normal,1.83,1.85,5.76,4237.0,1190.0,277.2,3.93,18.0,202.8,179.3,373.6,552.9,525,20.99,22.24,4.48,46.49,55.1,170.0,105,145,2115.0,1809.0,34,0,97.2,88.4,106.9,277.9,46.9,1507.1,0.634,0.033,1.19,291.5,346.1,1.0,36.5,0,13.8,0.69,1510.9,No,Maintain,0,0,0,0.0,0,0,None,Normal,Maintain,Stable operation; monitor normal trend.
